t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio
0.650,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033
0.700,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033
0.750,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033
0.800,0.000,0.8004,3.1583,-89.997,0.7971,3.1525,-89.995,0.0058,-0.0033,0.0066,0.002,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0110,1.5033
0.850,0.000,0.8004,3.1583,-89.997,0.7965,3.1525,-89.958,0.0058,-0.0039,0.0070,0.039,0.7948,3.1525,0.139,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0109,1.4967
0.900,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
0.950,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
1.000,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
1.050,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
1.100,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
1.150,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
1.200,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
1.250,0.000,0.8004,3.1583,-89.997,0.7948,3.1525,-89.857,0.0058,-0.0056,0.0081,0.139,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0111,1.5166
1.300,0.000,0.8004,3.1583,-89.997,0.7946,3.1526,-89.869,0.0057,-0.0058,0.0081,0.128,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0113,1.5430
1.350,0.000,0.8004,3.1583,-89.997,0.7942,3.1530,-89.899,0.0053,-0.0062,0.0082,0.098,0.7942,3.1530,0.098,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6291
1.400,0.000,0.8004,3.1583,-89.997,0.7942,3.1530,-89.899,0.0053,-0.0062,0.0082,0.098,0.7943,3.1521,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0073,0.0119,1.6291
1.450,0.000,0.8004,3.1583,-89.997,0.7942,3.1530,-89.899,0.0053,-0.0062,0.0082,0.098,0.7943,3.1521,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0119,1.6184
1.500,0.000,0.8004,3.1583,-89.997,0.7942,3.1530,-89.899,0.0053,-0.0062,0.0082,0.098,0.7943,3.1521,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0119,1.6078
1.550,0.000,0.8004,3.1583,-89.997,0.7942,3.1530,-89.899,0.0053,-0.0062,0.0082,0.098,0.7943,3.1521,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0119,1.6078
1.600,0.000,0.8004,3.1583,-89.997,0.7942,3.1530,-89.899,0.0053,-0.0062,0.0082,0.098,0.7943,3.1521,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0119,1.6078
1.650,0.000,0.8004,3.1583,-89.997,0.7942,3.1530,-89.899,0.0053,-0.0062,0.0082,0.098,0.7943,3.1521,0.191,0.0000,0.0000,-89.997,0.000,0.0000,0.000,0.0001,0.0074,0.0119,1.6078
1.701,0.000,0.8004,3.1582,-89.997,0.7942,3.1214,-89.898,0.0368,-0.0062,0.0373,0.098,0.7943,3.1521,0.191,0.0000,-0.0315,-89.997,0.026,-0.0003,0.063,0.0314,0.0074,0.0099,1.3333
1.750,0.010,0.8004,3.1482,-90.008,0.7943,3.0565,-89.910,0.0917,-0.0060,0.0919,0.098,0.7943,3.1521,0.191,-0.0000,-0.0964,-90.008,0.324,-0.0031,0.838,0.0863,0.0071,0.0065,0.9116
1.800,0.038,0.8004,3.1203,-90.021,0.7946,2.9663,-89.885,0.1540,-0.0057,0.1541,0.136,0.7943,3.1521,0.191,-0.0000,-0.1863,-90.021,0.629,-0.0108,1.639,0.1483,0.0074,0.0032,0.4408
1.850,0.038,0.8004,3.1203,-90.021,0.7949,2.9658,-89.830,0.1545,-0.0055,0.1546,0.191,0.7943,3.1521,0.191,-0.0000,-0.1863,-90.021,0.629,-0.0108,1.639,0.1483,0.0074,0.0028,0.3816
1.900,0.079,0.8004,3.0795,-90.068,0.7951,2.8411,-89.877,0.2384,-0.0050,0.2384,0.191,0.7934,3.1517,0.034,-0.0002,-0.3110,-90.068,0.903,-0.0271,2.276,0.2322,0.0071,0.0019,0.2653
1.950,0.136,0.8003,3.0220,-90.164,0.7952,2.6909,-89.973,0.3311,-0.0042,0.3311,0.191,0.7960,3.1536,-0.115,-0.0006,-0.4612,-90.164,1.183,-0.0410,2.478,0.3249,0.0068,0.0044,0.6383
2.000,0.211,0.8000,2.9476,-90.310,0.7948,2.5260,-90.118,0.4217,-0.0029,0.4217,0.191,0.7937,3.1471,-0.173,-0.0015,-0.6261,-90.310,1.465,-0.0533,2.643,0.4154,0.0065,0.0080,1.2314
2.050,0.301,0.7994,2.8577,-90.504,0.7941,2.3310,-90.313,0.5267,-0.0006,0.5267,0.191,0.7957,3.1468,-0.682,-0.0029,-0.8211,-90.504,1.742,-0.0687,2.974,0.5205,0.0056,0.0119,2.1282
2.100,0.404,0.7983,2.7543,-90.732,0.7925,2.1078,-90.541,0.6466,0.0024,0.6466,0.191,0.7892,3.1541,-0.421,-0.0053,-1.0443,-90.732,2.010,-0.0798,3.585,0.6403,0.0054,0.0144,2.6527
2.150,0.522,0.7965,2.6364,-91.010,0.7888,1.8517,-90.818,0.7847,0.0061,0.7847,0.191,0.7975,3.1479,-1.086,-0.0098,-1.3004,-91.010,2.273,-0.0932,4.216,0.7785,0.0056,0.0152,2.7308
2.200,0.657,0.7938,2.5015,-91.321,0.7831,1.5629,-91.129,0.9386,0.0109,0.9386,0.191,0.7873,3.1445,-0.633,-0.0165,-1.5891,-91.321,2.538,-0.1016,4.728,0.9324,0.0056,0.0161,2.8719
2.250,0.806,0.7900,2.3520,-91.665,0.7750,1.2497,-91.474,1.1023,0.0171,1.1024,0.191,0.7855,3.1452,-0.727,-0.0256,-1.9023,-91.665,2.799,-0.1002,5.041,1.0961,0.0061,0.0185,3.0480
2.300,0.971,0.7848,2.1880,-91.995,0.7627,0.9451,-91.867,1.2429,0.0211,1.2431,0.128,0.7855,3.1452,-0.727,-0.0362,-2.2067,-91.995,3.056,-0.1029,5.346,1.2366,0.0059,0.0296,5.0215
2.350,0.971,0.7848,2.1880,-91.995,0.7576,0.9456,-92.006,1.2426,0.0160,1.2427,-0.011,0.7710,3.1432,-0.171,-0.0362,-2.2067,-91.995,3.056,-0.1029,5.346,1.2366,0.0059,0.0305,5.1780
2.400,1.146,0.7783,2.0131,-92.309,0.7410,0.6085,-92.437,1.4050,0.0193,1.4051,-0.128,0.7767,3.1133,-0.364,-0.0489,-2.5438,-92.309,3.304,-0.0947,5.737,1.3989,0.0056,0.0345,6.2222
2.450,1.338,0.7701,1.8211,-92.573,0.7161,0.2211,-92.803,1.6008,0.0179,1.6009,-0.230,0.7601,3.0955,0.100,-0.0660,-2.9263,-92.573,3.553,-0.0487,6.283,1.5895,0.0057,0.0440,7.7345
2.500,1.567,0.7597,1.5925,-92.673,0.6708,-0.1953,-93.354,1.7900,-0.0054,1.7901,-0.681,0.7184,3.0727,1.073,-0.0852,-3.3434,-92.673,3.824,0.0079,6.882,1.7782,0.0045,0.0794,17.6465
2.550,1.788,0.7494,1.3716,-92.590,0.6553,-0.6313,-93.034,2.0051,-0.0035,2.0051,-0.445,0.6936,3.0989,1.533,-0.1052,-3.7856,-92.590,4.066,0.0730,7.353,1.9996,0.0038,0.0724,19.1227
2.600,2.018,0.7395,1.1417,-92.275,0.6054,-1.0255,-93.232,2.1708,-0.0480,2.1713,-0.957,0.7479,3.1318,0.659,-0.1207,-4.1772,-92.275,4.299,0.1748,7.723,2.1614,0.0021,0.0975,46.3432
2.650,2.265,0.7309,0.8944,-91.516,0.5987,-1.4025,-92.285,2.2996,-0.0714,2.3007,-0.769,0.7562,3.1737,0.500,-0.1306,-4.5502,-91.516,4.532,0.2660,8.074,2.2871,0.0002,0.0928,501.7799
2.700,2.526,0.7256,0.6341,-90.616,0.5913,-1.8334,-91.303,2.4688,-0.1077,2.4712,-0.687,0.8182,3.2054,-0.231,-0.1352,-4.9803,-90.616,4.763,0.3310,8.509,2.4569,0.0012,0.1014,87.6700
2.750,2.794,0.7248,0.3659,-89.498,0.6030,-2.2381,-89.966,2.6028,-0.1446,2.6068,-0.469,0.8182,3.2054,-0.231,-0.1317,-5.3836,-89.498,4.985,0.3236,8.991,2.5918,0.0037,0.1262,33.6766
2.800,2.794,0.7248,0.3659,-89.498,0.6187,-2.2507,-89.739,2.6156,-0.1290,2.6188,-0.241,0.9053,3.2340,-1.318,-0.1317,-5.3836,-89.498,4.985,0.3236,8.991,2.5918,0.0037,0.1317,35.1586
2.850,3.074,0.7289,0.0856,-88.726,0.6266,-2.7737,-88.973,2.8563,-0.1659,2.8611,-0.248,0.9539,3.2893,-1.775,-0.1206,-5.8831,-88.726,5.205,0.1328,9.491,2.8109,0.0029,0.1739,59.6718
2.900,3.377,0.7363,-0.2176,-88.502,0.6704,-3.2667,-88.281,3.0463,-0.1456,3.0498,0.221,0.9671,3.3294,-1.873,-0.1090,-6.3590,-88.502,5.429,0.0686,9.967,2.9834,0.0032,0.2163,66.8098
2.950,3.723,0.7437,-0.5634,-89.514,0.7400,-3.7280,-88.448,3.1644,-0.0305,3.1646,1.067,0.9639,3.4005,-1.874,-0.1053,-6.8000,-89.514,5.740,-0.4388,10.399,3.0787,0.0170,0.2348,13.7939
3.000,4.045,0.7424,-0.8849,-91.470,0.7664,-4.1255,-89.996,3.2389,0.1071,3.2407,1.474,0.9215,3.4675,-1.351,-0.1161,-7.2204,-91.470,5.952,-0.7182,10.820,3.1778,0.0189,0.2591,13.6877
3.050,4.379,0.7273,-1.2183,-94.693,0.6985,-4.5153,-93.849,3.2883,0.2411,3.2971,0.844,1.0002,3.5257,-2.117,-0.1504,-7.6387,-94.693,6.189,-1.1756,11.240,3.2630,0.0213,0.2584,12.1536
3.100,4.769,0.6831,-1.6063,-99.418,0.6262,-4.9197,-98.869,3.2781,0.4860,3.3139,0.549,1.0002,3.5257,-2.117,-0.2049,-8.0789,-99.418,6.375,-1.3583,11.732,3.3155,0.0418,0.2772,6.6266
3.151,5.113,0.6174,-1.9443,-103.530,0.5990,-4.8879,-99.324,2.8663,0.6708,2.9437,4.206,1.0232,3.5549,-2.252,-0.2049,-8.0789,-99.418,5.946,-1.1709,12.037,2.9764,0.1357,0.2713,1.9988
3.200,5.113,0.6174,-1.9443,-103.530,0.4541,-5.2367,-104.258,3.2393,0.6115,3.2965,-0.728,1.2334,3.5756,-4.177,-0.2966,-8.4596,-103.530,5.946,-1.1709,12.037,3.3590,0.0192,0.2770,14.4464
3.250,5.427,0.5369,-2.2477,-106.898,0.2912,-5.5452,-108.381,3.2265,0.7233,3.3066,-1.483,1.4116,3.5935,-5.836,-0.4038,-8.8126,-106.898,5.492,-0.8285,12.285,3.4095,0.0267,0.2890,10.8368
3.300,5.724,0.4459,-2.5300,-109.230,0.1644,-5.8102,-111.024,3.1899,0.8145,3.2922,-1.794,1.4601,3.6486,-6.344,-0.5066,-9.1277,-109.230,5.109,-0.5685,12.286,3.4428,0.0344,0.3131,9.0905
3.350,5.995,0.3538,-2.7845,-110.828,0.0511,-6.0368,-112.701,3.1474,0.8735,3.2664,-1.873,1.5471,3.6815,-7.178,-0.6090,-9.3970,-110.828,4.738,-0.4502,12.306,3.4580,0.0377,0.3486,9.2513
3.400,6.249,0.2608,-3.0218,-112.124,-0.0608,-6.2178,-113.998,3.0818,0.9057,3.2122,-1.874,1.4924,3.8055,-5.638,-0.7097,-9.6448,-112.124,4.364,-0.2718,12.375,3.4688,0.0090,0.3948,43.9965
3.450,6.486,0.1731,-3.2414,-110.299,-0.1135,-6.3966,-111.718,3.0586,0.8258,3.1682,-1.419,1.7541,3.8690,-7.133,-0.7961,-9.8781,-110.299,4.079,1.0509,12.596,3.4825,0.0073,0.4659,64.1602
3.500,6.707,0.1021,-3.4505,-106.189,-0.2052,-6.5240,-108.079,3.0373,0.5618,3.0888,-1.890,2.0773,3.8891,-9.125,-0.8506,-10.0659,-106.189,3.694,1.4274,12.791,3.4605,0.0040,0.4991,125.4627
3.550,6.896,0.0547,-3.6341,-101.989,-0.2730,-6.6589,-104.181,3.0269,0.3078,3.0425,-2.192,2.3342,3.8970,-11.114,-0.8949,-10.2426,-101.989,3.329,1.1585,12.921,3.4534,0.0038,0.5304,139.8326
3.600,7.070,0.0211,-3.8049,-101.184,-0.3671,-6.7528,-104.289,2.9672,0.1909,2.9734,-3.106,2.4141,3.9873,-10.811,-0.9224,-10.3821,-101.184,2.996,-0.5423,12.954,3.4219,0.0118,0.5304,44.9564
3.650,7.228,-0.0127,-3.9592,-104.818,-0.4988,-6.7448,-105.917,2.8172,0.2425,2.8276,-1.099,2.4141,3.9873,-10.811,-0.9337,-10.4390,-101.184,2.639,-1.5698,12.988,3.3237,0.0149,0.5325,35.7498
3.700,7.228,-0.0127,-3.9592,-104.818,-0.6093,-6.7369,-110.764,2.8379,0.1336,2.8410,-5.946,2.5465,4.0581,-11.294,-0.9490,-10.4970,-104.818,2.639,-1.5698,12.988,3.3823,0.0149,0.5154,34.5986
3.750,7.363,-0.0523,-4.0881,-110.190,-0.6918,-6.7551,-116.628,2.7239,0.3202,2.7426,-6.438,2.7702,4.0874,-12.462,-0.9811,-10.5842,-110.190,2.309,-1.7771,13.081,3.3403,0.0210,0.5170,24.6621
3.800,7.495,-0.1039,-4.2098,-116.313,-0.8061,-6.7954,-123.428,2.6289,0.5166,2.6792,-7.115,2.7702,4.0874,-12.462,-1.0346,-10.6924,-116.313,2.480,-1.9809,13.231,3.3268,0.0334,0.5278,15.7898
3.850,8.466,0.5365,-3.4811,-90.786,-0.6159,-6.8856,-96.500,3.4200,-1.1056,3.5943,-5.714,2.5839,4.0922,-11.149,-1.0367,-10.8421,-90.786,0.385,-0.4906,13.381,4.2732,0.0150,0.5560,37.1853
3.900,8.496,0.5352,-3.5115,-92.943,-0.6370,-6.8990,-99.770,3.4432,-0.9968,3.5846,-6.827,2.4593,4.1295,-10.366,-1.0425,-10.9567,-92.943,0.678,-0.7249,13.487,4.3568,0.0114,0.5393,47.4294
3.950,8.543,0.5316,-3.5582,-95.799,-0.6964,-6.8764,-104.406,3.4253,-0.8864,3.5381,-8.607,2.2575,4.1800,-9.078,-1.0491,-11.0416,-95.799,0.984,-1.0949,13.551,4.3949,0.0151,0.5273,34.9239
4.000,8.600,0.5237,-3.6151,-100.040,-0.8075,-6.8414,-110.445,3.4089,-0.7484,3.4901,-10.405,2.2575,4.1800,-9.078,-1.0611,-11.1098,-100.040,1.137,-1.5699,13.620,4.4068,0.0223,0.5213,23.3237
4.050,8.670,0.5082,-3.6832,-106.545,-0.8180,-6.8460,-117.491,3.4095,-0.3706,3.4295,-10.946,2.2075,4.1798,-8.853,-1.0890,-11.2036,-106.545,1.386,-2.3925,13.718,4.4343,0.0387,0.4922,12.7073
4.100,8.758,0.4773,-3.7657,-115.302,-0.8106,-6.8666,-126.339,3.3539,0.1610,3.3577,-11.037,2.2244,4.1782,-8.870,-1.1415,-11.3148,-115.302,1.718,-2.6877,13.850,4.4664,0.0105,0.4573,43.5516
4.150,8.858,0.4285,-3.8528,-123.603,-0.7881,-6.7789,-127.014,3.1104,0.6061,3.1689,-3.412,2.2244,4.1782,-8.870,-1.1415,-11.3148,-115.302,1.718,-2.6877,13.971,4.3720,0.1345,0.4620,3.4352
4.200,8.858,0.4285,-3.8528,-123.603,-0.8732,-6.7982,-136.065,3.1736,0.5460,3.2202,-12.462,2.5321,4.0839,-12.181,-1.2084,-11.4154,-123.603,1.881,-2.4286,13.971,4.4830,0.0191,0.4348,22.7504
4.250,8.960,0.3668,-3.9338,-130.945,-0.9466,-6.8742,-143.189,3.0817,0.9349,3.2204,-12.243,2.6673,3.9999,-13.174,-1.2772,-11.4947,-130.945,1.824,-2.0603,14.075,4.4827,0.0269,0.4048,15.0597
4.300,9.054,0.3017,-4.0014,-136.494,-0.9616,-6.9840,-147.610,2.9696,1.2936,3.2391,-11.116,2.9605,3.8779,-15.092,-1.3381,-11.5525,-136.494,1.576,-1.4259,14.159,4.4723,0.0320,0.3923,12.2678
4.350,9.143,0.2342,-4.0602,-141.111,-1.0191,-7.0373,-151.529,2.8445,1.5304,3.2301,-10.418,2.9605,3.8779,-15.092,-1.4103,-11.6107,-141.111,1.633,-1.4035,14.252,4.4726,0.0406,0.4008,9.8819
4.400,9.239,0.1570,-4.1173,-145.818,-1.0714,-7.1029,-155.124,2.6936,1.7797,3.2284,-9.306,2.9126,3.8120,-12.544,-1.4971,-11.6697,-145.818,1.790,-1.6206,14.357,4.4763,0.0139,0.4534,32.6919
4.450,9.332,0.0779,-4.1666,-150.640,-1.1642,-7.1450,-159.719,2.5429,1.9868,3.2270,-9.078,2.9126,3.8120,-12.544,-1.5919,-11.7230,-150.640,1.989,-1.7847,14.466,4.4832,0.0121,0.4939,40.8462
4.500,10.164,0.5365,-3.4734,-90.196,-1.1882,-7.2815,-99.128,3.8139,-1.7117,4.1804,-8.933,3.1855,3.8378,-14.055,-1.5923,-11.8523,-90.196,0.267,-0.2621,14.595,5.3870,0.0113,0.5192,46.1453
4.550,10.186,0.5360,-3.4958,-91.445,-1.2031,-7.4002,-100.307,3.9470,-1.6402,4.2742,-8.863,3.3861,3.7144,-17.220,-1.5953,-11.9678,-91.445,0.560,-0.5191,14.711,5.4778,0.0134,0.4834,36.1672
4.600,10.225,0.5341,-3.5344,-93.508,-1.3909,-7.4745,-103.881,4.0505,-1.6803,4.3852,-10.372,3.3861,3.7144,-17.220,-1.6031,-12.0962,-93.508,0.838,-0.8115,14.839,5.5665,0.0166,0.4525,27.2622
4.650,10.279,0.5293,-3.5882,-97.411,-1.6501,-7.5198,-109.926,4.1798,-1.6541,4.4952,-12.515,3.5300,3.6213,-17.490,-1.6188,-12.2165,-97.411,1.089,-1.5792,14.961,5.6336,0.0312,0.4402,14.1201
4.700,10.347,0.5172,-3.6552,-103.559,-1.7781,-7.6416,-117.198,4.4134,-1.2967,4.6000,-13.640,3.4181,3.6715,-16.380,-1.6508,-12.3495,-103.559,1.357,-1.9512,15.098,5.7025,0.0155,0.3791,24.5051
4.750,10.347,0.5172,-3.6552,-103.559,-1.8489,-7.6158,-118.651,4.4049,-1.3716,4.6136,-15.092,3.6107,3.6000,-17.046,-1.6508,-12.3495,-103.559,1.357,-1.9512,15.098,5.7025,0.0155,0.3802,24.5784
4.800,10.431,0.4931,-3.7355,-110.338,-1.8991,-7.7465,-125.267,4.5924,-0.8491,4.6702,-14.930,3.4157,3.6924,-15.559,-1.6989,-12.4791,-110.338,1.637,-2.3596,15.236,5.7561,0.0257,0.3425,13.3331
4.850,10.527,0.4539,-3.8236,-118.334,-1.5664,-8.0798,-131.027,4.7051,0.2418,4.7113,-12.693,3.1432,3.8255,-13.869,-1.7585,-12.5897,-118.334,1.902,-2.5307,15.361,5.7828,0.0385,0.2563,6.6574
4.900,10.639,0.3939,-3.9182,-126.696,-1.6313,-8.1754,-139.240,4.6237,0.9202,4.7144,-12.544,3.1004,3.8866,-13.333,-1.8319,-12.6881,-126.696,1.897,-2.4190,15.484,5.7899,0.0562,0.2563,4.5596
4.950,10.737,0.3309,-3.9927,-133.851,-1.7567,-8.1008,-147.719,4.4087,1.3406,4.6081,-13.867,3.0677,3.9605,-13.074,-1.9047,-12.7639,-133.851,1.867,-2.3814,15.589,5.7935,0.0099,0.2656,26.7039
5.000,10.836,0.2580,-4.0600,-141.837,-2.2307,-8.0005,-158.354,4.3916,1.5605,4.6606,-16.517,2.8478,4.0951,-11.741,-2.0040,-12.8419,-141.837,2.114,-3.0227,15.724,5.8105,0.0102,0.3534,34.7787
5.050,10.963,0.1519,-4.1298,-152.492,-2.4294,-8.0315,-169.894,4.0916,2.2684,4.6783,-17.402,2.8975,4.1298,-11.847,-2.1477,-12.9168,-152.492,2.319,-3.3765,15.886,5.8249,0.0295,0.3763,12.7417
5.100,11.726,0.5360,-3.4702,-90.050,-2.3810,-8.2437,-106.900,4.7761,-2.9128,5.5942,-16.850,2.9139,4.1540,-11.664,-2.1478,-13.0780,-90.050,0.090,-0.1730,16.047,6.7189,0.5969,0.5453,0.9134
5.150,11.744,0.5362,-3.4876,-91.381,-2.3409,-8.3816,-108.075,4.9619,-2.7584,5.6770,-16.694,2.9318,4.2301,-11.604,-2.1506,-13.1932,-91.381,0.470,-0.6303,16.140,6.8136,0.0168,0.4634,27.5575
5.200,11.777,0.5344,-3.5213,-93.728,-2.2805,-8.3999,-108.014,5.0513,-2.4917,5.6324,-14.286,2.9318,4.2301,-11.604,-2.1506,-13.1932,-91.381,0.752,-0.8473,16.215,6.7808,0.0111,0.4421,39.8537
5.250,11.777,0.5344,-3.5213,-93.728,-2.2002,-8.5344,-108.820,5.1803,-2.4028,5.7104,-15.091,2.8740,4.3378,-11.177,-2.1564,-13.2832,-93.728,0.752,-0.8473,16.215,6.8689,0.0111,0.4627,41.7080
5.300,11.828,0.5299,-3.5718,-95.375,-2.1514,-8.6372,-109.150,5.2943,-2.1950,5.7312,-13.775,2.8740,4.3378,-11.177,-2.1649,-13.3736,-95.375,1.049,-0.3709,16.306,6.9083,0.0115,0.4807,41.7983
5.350,11.895,0.5230,-3.6382,-95.676,-2.1312,-8.7477,-109.001,5.3470,-2.1358,5.7578,-13.326,3.0670,4.3277,-11.957,-2.1773,-13.5017,-95.676,1.330,-0.1207,16.435,6.9692,0.0092,0.5282,57.3898
5.400,11.977,0.5144,-3.7202,-96.152,-2.1579,-8.8427,-109.233,5.3794,-2.1079,5.7776,-13.081,3.1682,4.3666,-12.218,-2.1935,-13.6521,-96.152,1.609,-0.1524,16.586,7.0371,0.0102,0.6187,60.5307
5.450,12.073,0.5036,-3.8157,-96.650,-2.1263,-8.9597,-108.456,5.4139,-2.0166,5.7773,-11.806,3.1560,4.4605,-12.138,-2.2099,-13.7921,-96.650,1.884,-0.1259,16.727,7.0814,0.0105,0.6181,58.6101
