# s_m,x_m,y_m,psi_rad,kappa_radpm,w_right_m,w_left_m,v_mps
0.00000,0.47383,-9.81502,-1.56629,0.00821,0.34688,1.00313,8.00000
0.09984,0.47432,-9.91486,-1.56544,0.00847,0.34688,1.00313,7.94809
0.19969,0.47490,-10.01471,-1.56444,0.01204,0.34688,1.00313,7.85230
0.29954,0.47559,-10.11455,-1.56333,0.00961,0.34688,1.00313,7.75596
0.39938,0.47639,-10.21439,-1.56208,0.01574,0.34688,1.00313,7.65970
0.49922,0.47733,-10.31423,-1.56073,0.01168,0.34688,1.00313,7.56266
0.59907,0.47840,-10.41407,-1.55933,0.01579,0.34688,1.00313,7.46550
0.69892,0.47962,-10.51391,-1.55778,0.01542,0.35313,0.99687,7.36782
0.79876,0.48100,-10.61374,-1.55607,0.01889,0.35313,0.99687,7.26994
0.89861,0.48256,-10.71358,-1.55427,0.01726,0.35313,0.99687,7.17137
0.99845,0.48430,-10.81341,-1.55237,0.02048,0.35313,0.99687,7.07254
1.09829,0.48624,-10.91323,-1.55031,0.02129,0.35938,0.99062,6.97316
1.19815,0.48839,-11.01306,-1.54821,0.02061,0.35938,0.99062,6.87309
1.29798,0.49075,-11.11287,-1.54600,0.02289,0.35938,0.99062,6.77255
1.39783,0.49334,-11.21268,-1.54360,0.02623,0.36563,0.98438,6.67163
1.49768,0.49618,-11.31249,-1.54115,0.02259,0.36563,0.98438,6.56959
1.59752,0.49926,-11.41229,-1.53859,0.02794,0.37188,0.97813,6.46727
1.69737,0.50261,-11.51208,-1.53583,0.02824,0.37188,0.97813,6.36414
1.79721,0.50624,-11.61185,-1.53303,0.02796,0.37813,0.97188,6.26006
1.89705,0.51015,-11.71162,-1.53017,0.02835,0.37813,0.97188,6.15506
1.99690,0.51435,-11.81138,-1.52711,0.03326,0.38438,0.96562,6.04953
2.09674,0.51887,-11.91112,-1.52391,0.03153,0.39063,0.95937,5.94275
2.19659,0.52371,-12.01085,-1.52065,0.03329,0.39688,0.95937,5.83500
2.29644,0.52888,-12.11056,-1.51729,0.03428,0.40313,0.95312,5.72612
2.39628,0.53439,-12.21025,-1.51383,0.03458,0.40313,0.94688,5.61598
2.49613,0.54025,-12.30993,-1.51022,0.03805,0.40938,0.94063,5.50476
2.59597,0.54648,-12.40958,-1.50650,0.03658,0.41563,0.93437,5.39198
2.69581,0.55308,-12.50920,-1.50269,0.03902,0.42188,0.92812,5.27781
2.79566,0.56007,-12.60880,-1.49867,0.04234,0.43438,0.92188,5.16224
2.89550,0.56747,-12.70837,-1.49460,0.03904,0.44063,0.91563,5.04463
2.99535,0.57527,-12.80791,-1.49049,0.04292,0.44688,0.90938,4.92537
3.09520,0.58349,-12.90742,-1.48622,0.04269,0.45313,0.89687,4.81275
3.19504,0.59214,-13.00689,-1.48179,0.04624,0.46563,0.89062,4.69852
3.29489,0.60124,-13.10632,-1.47727,0.04428,0.47188,0.88438,4.58214
3.39474,0.61079,-13.20571,-1.47264,0.04855,0.48438,0.87187,4.46386
3.49458,0.62081,-13.30505,-1.46790,0.04597,0.49688,0.86562,4.34308
3.59442,0.63130,-13.40434,-1.46302,0.05206,0.50312,0.85313,4.22010
3.69427,0.64229,-13.50358,-1.45803,0.04820,0.51562,0.84062,4.09412
3.79411,0.65377,-13.60276,-1.45299,0.05223,0.52812,0.83437,3.96530
3.89395,0.66576,-13.70188,-1.44780,0.05196,0.54063,0.82188,3.83309
3.99380,0.67827,-13.80094,-1.44245,0.05497,0.55312,0.80937,3.69730
4.09365,0.69132,-13.89993,-1.43674,0.05588,0.56562,0.79688,3.55740
4.19349,0.70496,-13.99884,-1.42930,0.07987,0.58437,0.78438,3.41383
4.29334,0.71948,-14.09762,-1.41680,0.16006,0.59688,0.77187,3.27013
4.39319,0.73559,-14.19616,-1.39633,0.24772,0.61562,0.75313,3.12879
4.49303,0.75414,-14.29426,-1.36693,0.34143,0.63741,0.73766,2.99208
4.59287,0.77601,-14.39167,-1.32854,0.42799,0.65925,0.71577,2.85957
4.69272,0.80203,-14.48806,-1.28120,0.51942,0.68526,0.68974,2.73217
4.79256,0.83301,-14.58296,-1.22464,0.61268,0.71625,0.65878,2.60974
4.89241,0.86974,-14.67579,-1.15857,0.71020,0.75306,0.62214,2.49229
4.99225,0.91295,-14.76577,-1.08257,0.81063,0.79619,0.57883,2.37877
5.09209,0.96330,-14.85195,-0.99606,0.92097,0.84660,0.52858,2.26980
5.19194,1.02135,-14.93314,-0.89826,1.03565,0.90459,0.47569,2.16323
5.29179,1.08748,-15.00788,-0.78806,1.16978,0.97072,0.42963,2.06239
5.39164,1.16186,-15.07440,-0.66422,1.30983,1.04516,0.39210,1.96492
5.49148,1.24427,-15.13063,-0.52668,1.46904,1.12752,0.36490,1.92720
5.59132,1.33389,-15.17443,-0.38034,1.49340,1.21718,0.34961,1.91908
5.69117,1.42901,-15.20449,-0.23146,1.49823,1.30073,0.34063,1.91598
